4.263280196459803828e-01
4.337961447537892479e-01
4.341200794787578032e-01
4.350399144746596169e-01
4.351981043990726383e-01
4.362555371563331397e-01
4.367721658846830390e-01
4.376845819907879132e-01
4.397771641390268438e-01
4.437155882314275379e-01
4.446336242346495826e-01
4.467487447109943499e-01
4.470255766595765956e-01
4.481980261494039608e-01
4.505109132984926879e-01
4.517692504880047033e-01
4.534820059665840009e-01
4.561065801910977324e-01
4.568127401241279251e-01
4.576087849167602695e-01
4.577461016706477759e-01
4.725505851315593420e-01
4.764478561145526481e-01
4.764904366505796074e-01
4.781690175563604317e-01
4.785895800560737712e-01
4.806176833407507787e-01
4.835948965692384860e-01
4.873275590034978344e-01
4.879255452369122836e-01
5.677576201451897120e-01
5.689795241859721964e-01
5.702555684972537842e-01
5.707791254012127835e-01
5.710371477399994733e-01
5.746569236125703695e-01
5.757390863229913114e-01
5.769131799151493434e-01
5.778781295109207683e-01
5.785908056487480966e-01
6.092834432815754653e-01
6.098996053114343896e-01
6.129630822916081190e-01
6.135342660259259784e-01
6.152037030656577477e-01
