5.015611573934775080e-01
5.016694520370705845e-01
5.017465723854837023e-01
5.018615154093086783e-01
5.076224390712924528e-01
5.079823944656167711e-01
5.081254822758931589e-01
5.084934507509931700e-01
5.096482521385246045e-01
5.096544338533147700e-01
5.098598680658547044e-01
5.099527496502213042e-01
5.115127150592946315e-01
5.136544494877482991e-01
5.138829290608842859e-01
5.140543324960527016e-01
5.146411075279567759e-01
5.153628903478699730e-01
5.166093080338586274e-01
5.182371700591877905e-01
5.420145942494879465e-01
5.434058629156754971e-01
5.482161105050533667e-01
5.483358166847545068e-01
5.509120891562478972e-01
5.509128670893386204e-01
5.515557498762515554e-01
5.552318417663204553e-01
5.566327756804783089e-01
5.574463438194074971e-01
7.010933628797425543e-01
7.016294734481515194e-01
7.034254204839648361e-01
7.040265429134626718e-01
7.051924175094799185e-01
7.061251580432855723e-01
7.090602690822168652e-01
7.093054783926784346e-01
7.094443297269594773e-01
7.104193390077467862e-01
7.424361245841009094e-01
7.499749364464523005e-01
7.500916423164015745e-01
7.532326344821523856e-01
7.537381083849535868e-01
